,Order Quantity,Unit Price,Discount,Sales,Profit,Customer Segment_Consumer,Customer Segment_Corporate,Customer Segment_Home Office,Customer Segment_Small Business,Customer Segment_nan
12778,2,35.94,0.0,71.88,32.346,0,0,1,0,0
12779,3,20.15,0.0,60.45,16.3215,1,0,0,0,0
12780,3,105.49,0.2,253.176,-31.647,1,0,0,0,0
12781,5,2.88,0.8,2.88,-4.464,1,0,0,0,0
12782,4,137.48,0.3,384.944,-126.4816,1,0,0,0,0
12783,2,95.99,0.2,153.584,13.4386,1,0,0,0,0
12784,5,260.98,0.3,913.43,-52.196,1,0,0,0,0
12785,4,10.98,0.0,43.92,11.8584,0,1,0,0,0
12786,3,10.43,0.2,25.032,7.8225,0,1,0,0,0
12787,7,6.68,0.0,46.76,22.4448,1,0,0,0,0
12788,2,114.98,0.2,183.968,-25.2956,1,0,0,0,0
12789,3,419.99,0.0,1259.97,327.5922,1,0,0,0,0
12790,3,22.99,0.0,68.97,19.3116,1,0,0,0,0
12791,2,43.98,0.2,70.368,6.1572,0,1,0,0,0
12792,5,14.99,0.2,59.96,21.7355,0,1,0,0,0
12793,1,32.48,0.2,25.984,-5.1968,1,0,0,0,0
12794,3,30.4,0.7,27.36,-21.888,1,0,0,0,0
12795,2,225.86,0.2,361.376,27.1032,0,1,0,0,0
12796,2,122.99,0.3,172.186,-46.7362,1,0,0,0,0
12797,2,43.13,0.2,69.008,12.0764,1,0,0,0,0
12798,5,39.98,0.0,199.9,89.955,1,0,0,0,0
12799,3,300.65,0.0,901.95,297.6435,1,0,0,0,0
12800,5,194.3,0.0,971.5,252.59,1,0,0,0,0
12801,2,7.08,0.2,11.328,2.5488,1,0,0,0,0
12802,3,7.08,0.0,21.24,8.0712,1,0,0,0,0
12803,3,14.5,0.2,34.8,2.175,1,0,0,0,0
12804,3,16.24,0.2,38.976,-2.436,1,0,0,0,0
12805,2,4.54,0.0,9.08,4.086,0,1,0,0,0
12806,3,104.85,0.0,314.55,150.984,0,1,0,0,0
12807,1,4.91,0.0,4.91,2.3077,0,1,0,0,0
12808,2,2.89,0.0,5.78,2.7166,0,0,1,0,0
12809,6,17.99,0.0,107.94,30.2232,0,0,1,0,0
12810,3,6.55,0.0,19.65,9.039,1,0,0,0,0
12811,3,205.99,0.0,617.97,160.6722,1,0,0,0,0
12812,3,19.9,0.0,59.7,26.865,1,0,0,0,0
12813,1,387.99,0.0,387.99,182.3553,0,1,0,0,0
12814,2,359.95,0.2,575.92,71.99,1,0,0,0,0
12815,5,6.08,0.0,30.4,15.2,1,0,0,0,0
12816,8,59.78,0.0,478.24,219.9904,1,0,0,0,0
12817,3,79.52,0.2,190.848,-21.4704,1,0,0,0,0
12818,4,4.57,0.7,5.484,-4.0216,1,0,0,0,0
12819,5,10.23,0.2,40.92,3.069,1,0,0,0,0
12820,3,6.48,0.2,15.552,2.3328,1,0,0,0,0
12821,2,8.62,0.0,17.24,4.4824,0,1,0,0,0
12822,3,100.98,0.0,302.94,75.735,0,1,0,0,0
12823,5,6.95,0.0,34.75,15.6375,0,1,0,0,0
12824,6,18.99,0.0,113.94,54.6912,0,1,0,0,0
12825,2,27.99,0.0,55.98,15.6744,0,1,0,0,0
12826,3,9.06,0.0,27.18,12.231,0,1,0,0,0
12827,6,300.98,0.0,1805.88,523.7052,1,0,0,0,0
12828,3,23.65,0.0,70.95,18.447,1,0,0,0,0
12829,4,5.0,0.0,20.0,9.6,1,0,0,0,0
12830,3,2.66,0.0,7.98,2.0748,1,0,0,0,0
12831,5,4.82,0.0,24.1,9.158,1,0,0,0,0
12832,1,8.75,0.0,8.75,2.625,1,0,0,0,0
12833,3,280.98,0.0,842.94,160.1586,1,0,0,0,0
12834,1,10.91,0.8,2.182,-3.6003,1,0,0,0,0
12835,7,4.89,0.2,27.384,2.7384,1,0,0,0,0
12836,3,44.01,0.8,26.406,-71.2962,1,0,0,0,0
12837,2,6.48,0.2,10.368,3.6288,1,0,0,0,0
12838,4,7.4,0.2,23.68,7.4,1,0,0,0,0
12839,1,109.95,0.0,109.95,36.2835,1,0,0,0,0
12840,5,193.17,0.0,965.85,135.219,1,0,0,0,0
12841,5,5.84,0.0,29.2,10.512,1,0,0,0,0
12842,5,6.48,0.0,32.4,15.552,1,0,0,0,0
12843,5,15.67,0.0,78.35,36.8245,0,0,1,0,0
12844,6,5.28,0.0,31.68,14.256,0,0,1,0,0
12845,4,7.28,0.0,29.12,14.2688,0,0,1,0,0
12846,5,33.89,0.0,169.45,42.3625,0,0,1,0,0
12847,2,6.28,0.0,12.56,4.0192,1,0,0,0,0
12848,1,6.48,0.0,6.48,3.1104,1,0,0,0,0
12849,3,62.23,0.0,186.69,87.7443,1,0,0,0,0
12850,5,5.08,0.0,25.4,8.636,1,0,0,0,0
12851,2,21.98,0.0,43.96,20.6612,1,0,0,0,0
12852,5,300.98,0.15,1279.165,225.735,1,0,0,0,0
12853,4,6.98,0.0,27.92,0.5584,1,0,0,0,0
12854,2,80.98,0.2,129.568,-12.9568,0,0,1,0,0
12855,2,3.98,0.2,6.368,2.1492,0,0,1,0,0
12856,5,48.91,0.0,244.55,114.9385,1,0,0,0,0
12857,2,832.81,0.2,1332.496,-299.8116,1,0,0,0,0
12858,1,40.97,0.2,32.776,3.2776,0,0,1,0,0
12859,2,91.99,0.2,147.184,-29.4368,0,0,1,0,0
12860,2,33.99,0.2,54.384,1.3596,0,0,1,0,0
12861,4,63.98,0.7,76.776,-58.8616,0,0,1,0,0
12862,3,5.98,0.2,14.352,5.2026,0,0,1,0,0
12863,2,131.12,0.2,209.792,26.224,0,0,1,0,0
12864,1,4.13,0.2,3.304,1.1151,0,1,0,0,0
12865,9,1.82,0.0,16.38,7.371,1,0,0,0,0
12866,2,83.98,0.0,167.96,78.9412,1,0,0,0,0
12867,2,200.98,0.2,321.568,-16.0784,1,0,0,0,0
12868,2,6.48,0.0,12.96,6.2208,1,0,0,0,0
12869,3,60.98,0.3,128.058,-23.7822,0,1,0,0,0
12870,1,90.98,0.3,63.686,-15.4666,0,0,1,0,0
12871,3,99.99,0.2,239.976,65.9934,0,0,1,0,0
12872,2,286.85,0.4,344.22,-189.321,0,0,1,0,0
12873,3,6.48,0.2,15.552,5.4432,0,0,1,0,0
12874,4,6.64,0.2,21.248,7.4368,0,0,1,0,0
12875,2,5.28,0.2,8.448,2.64,0,0,1,0,0
12876,3,111.03,0.0,333.09,23.3163,1,0,0,0,0
12877,2,124.49,0.0,248.98,54.7756,1,0,0,0,0
12878,5,4.98,0.0,24.9,11.703,1,0,0,0,0
12879,7,2.18,0.0,15.26,5.0358,1,0,0,0,0
12880,2,21.66,0.0,43.32,14.2956,1,0,0,0,0
12881,12,4.54,0.2,43.584,15.7992,1,0,0,0,0
12882,3,38.76,0.0,116.28,56.9772,1,0,0,0,0
12883,2,5.81,0.2,9.296,3.0212,1,0,0,0,0
12884,3,6.48,0.0,19.44,9.3312,1,0,0,0,0
12885,3,104.85,0.0,314.55,150.984,1,0,0,0,0
12886,5,16.27,0.8,16.27,-25.2185,0,0,1,0,0
12887,9,9.6,0.2,69.12,-14.688,0,0,1,0,0
12888,3,7.45,0.8,4.47,-7.8225,0,0,1,0,0
12889,3,174.29,0.2,418.296,5.2287,1,0,0,0,0
12890,2,549.99,0.4,659.988,109.998,1,0,0,0,0
12891,2,5.08,0.2,8.128,1.4224,1,0,0,0,0
12892,7,6.48,0.2,36.288,12.7008,1,0,0,0,0
12893,6,216.6,0.3,909.72,-51.984,1,0,0,0,0
12894,9,119.99,0.15,917.9235,75.5937,1,0,0,0,0
12895,6,6.48,0.0,38.88,19.0512,1,0,0,0,0
12896,4,525.98,0.7,631.176,-462.8624,1,0,0,0,0
12897,2,6.48,0.0,12.96,6.2208,0,1,0,0,0
12898,2,6.48,0.0,12.96,6.2208,0,1,0,0,0
12899,5,5.8,0.2,23.2,8.12,0,1,0,0,0
12900,5,6.48,0.2,25.92,9.072,0,1,0,0,0
12901,6,4.44,0.2,21.312,7.1928,0,1,0,0,0
12902,7,31.01,0.2,173.656,17.3656,0,0,1,0,0
12903,2,180.98,0.0,361.96,101.3488,0,0,1,0,0
12904,3,20.95,0.0,62.85,13.1985,0,0,1,0,0
12905,3,340.99,0.2,818.376,51.1485,0,0,1,0,0
12906,1,20.34,0.0,20.34,0.2034,0,0,1,0,0
12907,1,23.99,0.0,23.99,5.5177,0,0,1,0,0
12908,3,71.37,0.2,171.288,-6.4233,1,0,0,0,0
12909,2,18.65,0.0,37.3,17.158,0,1,0,0,0
12910,2,40.98,0.0,81.96,39.3408,0,1,0,0,0
12911,6,30.44,0.7,54.792,-40.1808,1,0,0,0,0
12912,1,13.48,0.2,10.784,0.8088,1,0,0,0,0
12913,1,290.98,0.0,290.98,75.6548,1,0,0,0,0
12914,4,9.11,0.0,36.44,12.0252,0,0,1,0,0
12915,5,4.28,0.0,21.4,10.058,1,0,0,0,0
12916,7,8.69,0.2,48.664,15.8158,1,0,0,0,0
12917,4,4.14,0.0,16.56,6.9552,1,0,0,0,0
12918,8,210.55,0.2,1347.52,84.22,0,1,0,0,0
12919,3,20.77,0.0,62.31,22.4316,0,1,0,0,0
12920,4,5.08,0.0,20.32,6.9088,0,1,0,0,0
12921,3,3.93,0.2,9.432,3.0654,0,1,0,0,0
12922,7,4.98,0.0,34.86,16.0356,1,0,0,0,0
12923,6,14.89,0.0,89.34,24.1218,1,0,0,0,0
12924,2,134.99,0.0,269.98,67.495,0,0,1,0,0
12925,5,19.98,0.0,99.9,47.952,0,0,1,0,0
12926,4,9.77,0.0,39.08,14.4596,0,0,1,0,0
12927,4,36.51,0.2,116.832,33.5892,0,1,0,0,0
12928,2,5.74,0.8,2.296,-3.9032,1,0,0,0,0
12929,2,226.67,0.1,408.006,72.5344,1,0,0,0,0
12930,3,13.48,0.0,40.44,10.5144,1,0,0,0,0
12931,3,50.98,0.2,122.352,13.7646,0,0,1,0,0
12932,2,7.64,0.0,15.28,7.4872,0,0,1,0,0
12933,2,5.98,0.0,11.96,5.8604,0,1,0,0,0
12934,3,5.28,0.0,15.84,4.9104,0,0,1,0,0
12935,3,35.99,0.2,86.376,30.2316,0,0,1,0,0
12936,3,6.08,0.0,18.24,6.2016,0,0,1,0,0
12937,4,3.28,0.0,13.12,4.3296,0,0,1,0,0
12938,2,52.99,0.0,105.98,1.0598,0,1,0,0,0
12939,7,100.8,0.3,493.92,-28.224,0,1,0,0,0
12940,7,4.24,0.8,5.936,-8.904,0,1,0,0,0
12941,2,162.93,0.0,325.86,149.8956,1,0,0,0,0
12942,9,60.89,0.3,383.607,-5.4801,1,0,0,0,0
12943,2,92.8,0.2,148.48,16.704,1,0,0,0,0
12944,7,95.99,0.2,537.544,53.7544,1,0,0,0,0
12945,2,4.82,0.8,1.928,-2.9884,1,0,0,0,0
12946,3,2.88,0.2,6.912,0.6912,1,0,0,0,0
12947,1,19.4,0.6,7.76,-2.134,1,0,0,0,0
12948,4,205.99,0.2,659.168,49.4376,1,0,0,0,0
12949,2,2.88,0.0,5.76,2.8224,1,0,0,0,0
12950,3,146.34,0.2,351.216,4.3902,0,1,0,0,0
12951,3,95.95,0.2,230.28,23.028,1,0,0,0,0
12952,3,4.28,0.0,12.84,5.778,1,0,0,0,0
12953,3,18.94,0.0,56.82,28.41,1,0,0,0,0
12954,4,7.89,0.0,31.56,14.202,1,0,0,0,0
12955,4,6.98,0.0,27.92,0.5584,1,0,0,0,0
12956,1,28.53,0.7,8.559,-6.5619,1,0,0,0,0
12957,2,30.98,0.2,49.568,17.9684,0,1,0,0,0
12958,3,60.89,0.3,127.869,-9.1335,1,0,0,0,0
12959,3,90.48,0.0,271.44,122.148,0,1,0,0,0
12960,3,45.98,0.2,110.352,8.2764,0,1,0,0,0
12961,5,7.28,0.0,36.4,13.832,0,1,0,0,0
12962,4,130.98,0.2,419.136,-57.6312,0,0,1,0,0
12963,6,20.98,0.2,100.704,-1.2588,0,1,0,0,0
12964,3,18.84,0.2,45.216,4.5216,1,0,0,0,0
12965,6,15.99,0.7,28.782,-21.1068,1,0,0,0,0
12966,4,7.64,0.2,24.448,8.8624,1,0,0,0,0
12967,6,8.73,0.8,10.476,-17.2854,1,0,0,0,0
12968,3,25.38,0.0,76.14,26.649,0,0,1,0,0
12969,3,7.08,0.0,21.24,8.0712,0,0,1,0,0
12970,2,63.98,0.0,127.96,60.1412,0,0,1,0,0
12971,2,299.99,0.2,479.984,89.997,0,0,1,0,0
12972,7,93.99,0.0,657.93,184.2204,0,0,1,0,0
12973,4,8.37,0.0,33.48,8.7048,0,0,1,0,0
12974,5,2.78,0.0,13.9,3.614,0,0,1,0,0
12975,2,13.43,0.0,26.86,6.715,0,0,1,0,0
12976,1,11.98,0.2,9.584,3.3544,1,0,0,0,0
12977,3,37.7,0.0,113.1,56.55,0,0,1,0,0
12978,11,5.98,0.0,65.78,32.2322,0,1,0,0,0
12979,6,39.95,0.0,239.7,105.468,0,1,0,0,0
12980,3,10.68,0.2,25.632,3.8448,0,0,1,0,0
12981,8,3.69,0.2,23.616,7.9704,1,0,0,0,0
12982,2,4.13,0.0,8.26,3.7996,0,1,0,0,0
12983,7,10.94,0.0,76.58,38.29,0,0,1,0,0
12984,5,1.76,0.0,8.8,4.224,0,0,1,0,0
12985,6,122.99,0.2,590.352,206.6232,0,0,1,0,0
12986,3,1.86,0.0,5.58,0.1674,0,0,1,0,0
12987,3,8.34,0.0,25.02,10.5084,0,0,1,0,0
12988,7,64.65,0.0,452.55,22.6275,0,0,1,0,0
12989,2,8.88,0.0,17.76,4.9728,0,1,0,0,0
12990,2,188.99,0.2,302.384,30.2384,0,1,0,0,0
12991,3,60.98,0.2,146.352,-5.4882,0,1,0,0,0
12992,2,3.95,0.0,7.9,2.054,0,1,0,0,0
12993,3,376.13,0.2,902.712,33.8517,0,1,0,0,0
12994,3,17.99,0.0,53.97,15.1116,0,1,0,0,0
12995,8,4.24,0.0,33.92,13.2288,0,0,1,0,0
12996,3,7.27,0.0,21.81,5.8887,0,0,1,0,0
12997,5,18.32,0.0,91.6,26.564,0,0,1,0,0
12998,1,150.98,0.0,150.98,43.7842,0,0,1,0,0
12999,9,15.25,0.0,137.25,63.135,0,0,1,0,0
13000,4,2.88,0.0,11.52,5.4144,0,0,1,0,0
13001,1,22.84,0.2,18.272,5.9384,0,0,1,0,0
13002,4,48.04,0.2,153.728,53.8048,0,0,1,0,0
13003,2,7.64,0.2,12.224,4.4312,0,0,1,0,0
13004,7,29.99,0.2,167.944,50.3832,0,0,1,0,0
13005,1,45.99,0.0,45.99,13.3371,1,0,0,0,0
13006,3,178.47,0.0,535.41,160.623,1,0,0,0,0
13007,2,3.81,0.2,6.096,2.0574,1,0,0,0,0
13008,7,6.48,0.0,45.36,21.7728,1,0,0,0,0
13009,8,5.89,0.0,47.12,20.7328,1,0,0,0,0
13010,4,7.84,0.0,31.36,15.68,0,1,0,0,0
13011,3,19.84,0.2,47.616,3.5712,1,0,0,0,0
13012,5,5.87,0.2,23.48,8.218,1,0,0,0,0
13013,3,104.65,0.8,62.79,-166.3935,0,0,1,0,0
13014,9,3.95,0.2,28.44,4.266,0,0,1,0,0
13015,3,55.99,0.2,134.376,6.7188,0,1,0,0,0
13016,2,294.95,0.0,589.9,147.475,0,0,1,0,0
13017,3,180.98,0.0,542.94,141.1644,0,0,1,0,0
13018,6,599.99,0.2,2879.952,1007.9832,0,0,1,0,0
13019,3,37.7,0.2,90.48,33.93,0,0,1,0,0
13020,5,15.51,0.0,77.55,21.714,0,1,0,0,0
13021,3,3.68,0.2,8.832,-1.9872,1,0,0,0,0
13022,4,55.48,0.2,177.536,62.1376,1,0,0,0,0
13023,2,161.55,0.2,258.48,-3.231,1,0,0,0,0
13024,3,5.89,0.2,14.136,4.2408,1,0,0,0,0
13025,5,15.51,0.0,77.55,20.163,0,1,0,0,0
13026,2,12.44,0.0,24.88,6.9664,0,1,0,0,0
13027,5,28.15,0.0,140.75,39.41,0,1,0,0,0
13028,3,12.21,0.0,36.63,9.8901,0,1,0,0,0
13029,2,8.57,0.0,17.14,6.1704,1,0,0,0,0
13030,5,10.35,0.0,51.75,24.84,1,0,0,0,0
13031,3,41.32,0.0,123.96,11.1564,1,0,0,0,0
13032,6,114.98,0.15,586.398,34.494,0,1,0,0,0
13033,1,80.98,0.0,80.98,3.2392,0,1,0,0,0
13034,3,80.98,0.0,242.94,9.7176,0,1,0,0,0
13035,4,30.98,0.0,123.92,33.4584,1,0,0,0,0
13036,3,4.13,0.0,12.39,5.6994,1,0,0,0,0
13037,2,23.65,0.0,47.3,12.298,1,0,0,0,0
13038,8,199.99,0.0,1599.92,751.9624,1,0,0,0,0
13039,1,11.09,0.0,11.09,5.4341,1,0,0,0,0
13040,4,2.64,0.7,3.168,-2.5344,1,0,0,0,0
13041,4,180.98,0.2,579.136,-28.9568,1,0,0,0,0
13042,2,3.98,0.2,6.368,2.1492,1,0,0,0,0
13043,2,349.0,0.2,558.4,41.88,1,0,0,0,0
13044,2,80.98,0.1,145.764,-8.098,0,0,1,0,0
13045,3,4.54,0.0,13.62,6.129,0,1,0,0,0
13046,3,160.98,0.1,434.646,62.7822,0,0,1,0,0
13047,9,48.91,0.0,440.19,206.8893,0,1,0,0,0
13048,5,12.88,0.0,64.4,1.932,0,1,0,0,0
13049,5,48.91,0.0,244.55,114.9385,0,0,1,0,0
13050,4,48.94,0.0,195.76,97.88,0,0,1,0,0
13051,2,5.88,0.0,11.76,5.7624,0,0,1,0,0
13052,5,33.29,0.0,166.45,39.948,0,0,1,0,0
13053,1,2.88,0.0,2.88,1.3536,1,0,0,0,0
13054,2,28.28,0.2,45.248,3.9592,0,1,0,0,0
13055,2,37.44,0.2,59.904,14.2272,1,0,0,0,0
13056,2,14.81,0.2,23.696,6.5164,1,0,0,0,0
13057,2,4.98,0.2,7.968,2.8884,1,0,0,0,0
13058,7,3.25,0.2,18.2,2.0475,1,0,0,0,0
13059,3,11.48,0.2,27.552,-0.3444,1,0,0,0,0
13060,6,200.98,0.3,844.116,-36.1764,1,0,0,0,0
13061,3,31.98,0.2,76.752,-9.594,1,0,0,0,0
13062,1,3.75,0.2,3.0,1.05,1,0,0,0,0
13063,9,2.78,0.7,7.506,-6.0048,1,0,0,0,0
13064,2,10.35,0.2,16.56,5.796,1,0,0,0,0
13065,4,19.98,0.0,79.92,34.3656,0,1,0,0,0
13066,2,34.99,0.0,69.98,13.2962,0,1,0,0,0
13067,10,5.53,0.8,11.06,-18.802,0,1,0,0,0
13068,7,130.98,0.32,623.4648,-119.1918,0,1,0,0,0
13069,5,193.17,0.2,772.68,-57.951,0,1,0,0,0
13070,4,78.65,0.1,283.14,72.358,1,0,0,0,0
13071,4,158.99,0.0,635.96,165.3496,1,0,0,0,0
13072,1,118.99,0.0,118.99,33.3172,1,0,0,0,0
13073,3,90.98,0.0,272.94,30.0234,1,0,0,0,0
13074,2,9.38,0.2,15.008,1.5008,1,0,0,0,0
13075,4,10.34,0.2,33.088,11.1672,1,0,0,0,0
13076,1,80.98,0.0,80.98,3.2392,1,0,0,0,0
13077,12,6.9,0.0,82.8,6.624,1,0,0,0,0
13078,2,10.68,0.0,21.36,5.7672,1,0,0,0,0
13079,2,38.78,0.2,62.048,20.1656,1,0,0,0,0
13080,9,3.29,0.0,29.61,13.3245,1,0,0,0,0
13081,9,119.99,0.2,863.928,86.3928,1,0,0,0,0
13082,4,100.8,0.4,241.92,-56.448,0,1,0,0,0
13083,4,81.94,0.5,163.88,-81.94,0,1,0,0,0
13084,2,5.81,0.7,3.486,-2.7888,0,1,0,0,0
13085,7,1.89,0.2,10.584,-2.3814,0,1,0,0,0
13086,9,48.99,0.0,440.91,123.4548,1,0,0,0,0
13087,5,3.81,0.7,5.715,-4.7625,1,0,0,0,0
13088,2,32.48,0.2,51.968,10.3936,1,0,0,0,0
13089,3,29.99,0.2,71.976,21.5928,1,0,0,0,0
13090,3,100.98,0.2,242.352,-42.4116,1,0,0,0,0
13091,5,55.48,0.2,221.92,77.672,1,0,0,0,0
13092,2,5.28,0.2,8.448,2.64,1,0,0,0,0
13093,4,7.38,0.0,29.52,14.4648,1,0,0,0,0
13094,3,100.98,0.0,302.94,48.4704,1,0,0,0,0
13095,2,71.18,0.0,142.36,38.4372,1,0,0,0,0
13096,9,60.74,0.0,546.66,136.665,1,0,0,0,0
13097,3,70.71,0.0,212.13,14.8491,1,0,0,0,0
13098,2,3.28,0.2,5.248,0.5904,0,0,1,0,0
13099,2,46.51,0.2,74.416,-14.8832,0,0,1,0,0
13100,2,4.28,0.2,6.848,2.14,0,0,1,0,0
13101,1,19.99,0.6,7.996,-6.9965,0,0,1,0,0
13102,2,21.78,0.8,8.712,-19.602,0,1,0,0,0
13103,7,9.31,0.0,65.17,18.8993,1,0,0,0,0
13104,2,7.31,0.0,14.62,6.8714,1,0,0,0,0
13105,4,43.31,0.0,173.24,17.324,1,0,0,0,0
13106,5,223.98,0.2,895.92,302.373,1,0,0,0,0
13107,3,43.57,0.0,130.71,39.213,1,0,0,0,0
13108,2,5.84,0.0,11.68,3.0368,1,0,0,0,0
13109,3,20.77,0.0,62.31,22.4316,1,0,0,0,0
13110,1,2.84,0.7,0.852,-0.5964,1,0,0,0,0
13111,7,6.48,0.2,36.288,12.7008,1,0,0,0,0
13112,2,70.71,0.6,56.568,-74.9526,1,0,0,0,0
13113,2,215.44,0.2,344.704,38.7792,1,0,0,0,0
13114,2,125.99,0.2,201.584,20.1584,1,0,0,0,0
13115,2,260.98,0.0,521.96,88.7332,0,0,1,0,0
13116,3,2.74,0.0,8.22,2.2194,1,0,0,0,0
13117,7,6.48,0.0,45.36,21.7728,0,1,0,0,0
13118,7,135.31,0.0,947.17,9.4717,0,0,1,0,0
13119,2,30.98,0.0,61.96,27.882,0,0,1,0,0
13120,3,179.29,0.5,268.935,-209.7693,1,0,0,0,0
13121,1,7.58,0.0,7.58,2.9562,0,0,1,0,0
13122,3,4.91,0.0,14.73,7.2177,1,0,0,0,0
13123,2,16.48,0.7,9.888,-6.9216,0,0,1,0,0
13124,3,279.81,0.2,671.544,50.3658,0,0,1,0,0
13125,4,279.48,0.0,1117.92,55.896,0,0,1,0,0
13126,3,114.98,0.2,275.952,-37.9434,0,0,1,0,0
13127,7,21.99,0.2,123.144,46.179,1,0,0,0,0
13128,3,6.49,0.2,15.576,3.3099,1,0,0,0,0
13129,6,35.44,0.0,212.64,99.9408,1,0,0,0,0
13130,3,3.29,0.0,9.87,4.5402,1,0,0,0,0
13131,3,17.75,0.0,53.25,20.7675,1,0,0,0,0
13132,3,6.64,0.0,19.92,9.5616,1,0,0,0,0
13133,3,243.98,0.1,658.746,146.388,0,1,0,0,0
13134,2,4.13,0.0,8.26,3.8822,0,0,1,0,0
13135,2,14.92,0.0,29.84,13.428,0,0,1,0,0
13136,2,33.99,0.0,67.98,14.9556,0,0,1,0,0
13137,2,30.53,0.0,61.06,28.0876,1,0,0,0,0
13138,1,44.43,0.2,35.544,-0.8886,1,0,0,0,0
13139,2,4.98,0.0,9.96,4.5816,1,0,0,0,0
13140,3,3.07,0.0,9.21,2.3025,1,0,0,0,0
13141,3,9.31,0.0,27.93,8.0997,1,0,0,0,0
13142,2,3.95,0.0,7.9,2.528,1,0,0,0,0
13143,4,55.29,0.0,221.16,57.5016,1,0,0,0,0
13144,2,63.98,0.0,127.96,62.7004,1,0,0,0,0
13145,3,6.23,0.0,18.69,9.1581,1,0,0,0,0
13146,3,8.45,0.0,25.35,7.605,0,1,0,0,0
13147,3,11.76,0.0,35.28,11.9952,0,1,0,0,0
13148,5,6.68,0.0,33.4,16.032,0,1,0,0,0
13149,3,349.0,0.2,837.6,62.82,0,1,0,0,0
13150,3,16.95,0.2,40.68,-9.153,1,0,0,0,0
13151,2,130.98,0.2,209.568,-23.5764,1,0,0,0,0
13152,4,6.99,0.2,22.368,6.4308,1,0,0,0,0
13153,2,6.47,0.7,3.882,-2.588,1,0,0,0,0
13154,3,48.04,0.2,115.296,40.3536,1,0,0,0,0
13155,2,3.18,0.7,1.908,-1.5264,1,0,0,0,0
13156,7,30.98,0.8,43.372,-69.3952,0,0,1,0,0
13157,4,195.99,0.0,783.96,219.5088,1,0,0,0,0
13158,2,30.56,0.2,48.896,18.336,1,0,0,0,0
13159,2,4.91,0.2,7.856,2.8478,1,0,0,0,0
13160,2,3.69,0.2,5.904,1.9926,1,0,0,0,0
13161,2,8.57,0.2,13.712,1.0284,1,0,0,0,0
13162,3,60.98,0.0,182.94,85.9818,1,0,0,0,0
13163,4,6.94,0.0,27.76,9.9936,1,0,0,0,0
13164,1,25.99,0.0,25.99,7.5371,0,0,1,0,0
13165,5,28.38,0.2,113.52,29.799,0,1,0,0,0
13166,3,149.95,0.2,359.88,22.4925,0,1,0,0,0
13167,4,7.92,0.2,25.344,9.1872,1,0,0,0,0
13168,3,4.98,0.2,11.952,4.1832,0,0,1,0,0
13169,3,2.08,0.0,6.24,1.872,0,0,1,0,0
13170,8,115.99,0.2,742.336,83.5128,1,0,0,0,0
13171,1,16.16,0.6,6.464,-4.04,1,0,0,0,0
13172,5,2.88,0.2,11.52,4.176,1,0,0,0,0
13173,2,138.99,0.2,222.384,16.6788,1,0,0,0,0
13174,4,5.84,0.0,23.36,6.0736,0,0,1,0,0
13175,3,2.89,0.0,8.67,4.0749,0,1,0,0,0
13176,3,8.57,0.0,25.71,6.6846,0,1,0,0,0
13177,7,14.42,0.0,100.94,33.3102,1,0,0,0,0
13178,1,70.98,0.1,63.882,10.647,1,0,0,0,0
13179,4,243.98,0.3,683.144,0.0,1,0,0,0,0
13180,3,2.46,0.8,1.476,-2.214,1,0,0,0,0
13181,7,7.27,0.2,40.712,3.5623,1,0,0,0,0
13182,5,55.98,0.0,279.9,137.151,1,0,0,0,0
13183,5,3.28,0.2,13.12,1.148,1,0,0,0,0
13184,4,57.98,0.7,69.576,-143.7904,1,0,0,0,0
13185,3,1.76,0.2,4.224,0.4752,1,0,0,0,0
13186,4,18.15,0.2,58.08,-6.534,1,0,0,0,0
13187,9,7.28,0.2,52.416,15.0696,1,0,0,0,0
13188,5,13.73,0.2,54.92,10.984,1,0,0,0,0
13189,5,145.98,0.5,364.95,-248.166,1,0,0,0,0
13190,3,35.44,0.2,85.056,28.7064,1,0,0,0,0
13191,3,11.54,0.2,27.696,9.6936,1,0,0,0,0
13192,4,6.24,0.0,24.96,11.232,1,0,0,0,0
13193,1,43.13,0.0,43.13,18.1146,0,1,0,0,0
13194,3,1.88,0.0,5.64,2.7072,1,0,0,0,0
13195,3,63.98,0.7,57.582,-44.1462,0,1,0,0,0
13196,6,6.48,0.2,31.104,10.8864,0,1,0,0,0
13197,3,12.58,0.2,30.192,8.3028,0,1,0,0,0
13198,5,10.9,0.2,43.6,4.36,0,1,0,0,0
13199,2,2.98,0.2,4.768,0.4172,0,1,0,0,0
13200,2,17.3,0.7,10.38,-7.612,0,1,0,0,0
13201,8,5.58,0.7,13.392,-9.8208,0,1,0,0,0
13202,1,65.99,0.4,39.594,-7.2589,1,0,0,0,0
13203,9,12.64,0.2,91.008,19.3392,1,0,0,0,0
13204,2,18.97,0.0,37.94,18.2112,1,0,0,0,0
13205,10,4.28,0.0,42.8,19.26,1,0,0,0,0
13206,3,11.21,0.0,33.63,10.089,1,0,0,0,0
13207,3,26.17,0.2,62.808,21.1977,0,1,0,0,0
13208,4,48.91,0.0,195.64,91.9508,1,0,0,0,0
13209,2,119.95,0.0,239.9,71.97,1,0,0,0,0
13210,3,180.98,0.3,380.058,-21.7176,1,0,0,0,0
13211,4,499.99,0.4,1199.976,179.9964,1,0,0,0,0
13212,3,20.24,0.2,48.576,9.7152,1,0,0,0,0
13213,3,5.98,0.0,17.94,8.073,1,0,0,0,0
